20151022,54500,56100,53200,53200,4787558
20151023,54400,54800,52200,53000,1748350
20151026,53900,54700,53100,53600,1434821
20151027,53300,54300,52800,53500,823764
20151028,53400,55900,52600,54200,1702933
20151029,54500,55400,52800,53000,1453026
20151030,51500,52100,49100,49100,2966810
20151102,48600,50900,48000,50800,1233806
20151103,51300,51700,50300,50600,924966
20151104,50600,51300,49850,50600,797401
20151105,51200,51400,50300,50600,430039
20151106,50800,50900,49700,49700,634167
20151109,49950,50900,48950,50800,852861
20151110,51500,53300,51200,52500,1711831
20151111,53300,53300,51600,52000,808899
20151112,52600,55000,52200,54700,1727509
20151113,54300,55400,53600,54800,1517057
20151116,54000,54600,53600,53800,810232
20151117,54700,56000,54200,55200,1127950
20151118,55300,55800,54100,54200,708784
20151119,54800,56700,54400,56300,1406026
20151120,56900,57900,56300,56400,1112448
20151123,57000,57100,55200,55600,710116
20151124,55500,56300,54300,56200,1104856
20151125,56900,56900,55500,56100,543359
20151126,56500,56800,55600,56100,567520
20151127,56000,56000,54800,54800,625312
20151130,54500,55500,54100,54200,854582
20151201,54200,55400,53900,55000,471089
20151202,55200,55400,53900,53900,515921
20151203,53600,53800,52300,52500,779209
20151204,52000,53900,51900,52600,695595
20151207,53400,53600,52400,52400,399499
20151208,52400,53000,51600,51700,433734
20151209,51900,53400,51400,52300,636545
20151210,52200,52300,48800,49050,2835812
20151211,49550,49900,49050,49300,1132671
20151214,48600,49100,47450,47900,1042760
20151215,47800,50300,47800,50000,807606
20151216,50900,52300,50500,51700,1284490
20151217,52600,53200,51300,52100,801149
20151218,51400,52300,51000,51500,537807
20151221,51700,52700,51500,52300,472441
20151222,52800,52800,52100,52800,386465
20151223,52900,53400,52400,52400,512920
20151224,53000,54700,52900,53300,981000
20151228,54000,54200,52200,52200,498091
20151229,52400,53100,51700,52400,418750
20151230,53000,54400,52900,53800,697754
20160104,53900,53900,52500,52500,542920
20160105,52100,54500,51900,54300,746137
20160106,54100,55200,53700,54700,1039057
20160107,55200,56900,54900,55000,2352287
20160108,54500,56100,54100,55900,1149750
20160111,55700,56600,55400,55500,770483
20160112,56000,57300,55600,57000,1218716
20160113,57300,57600,56500,56700,826582
20160114,56400,57900,56300,57900,1287076
20160115,58200,58400,56200,56700,1135720
20160118,55900,56500,54400,55300,1143660
20160119,55200,55600,52800,54800,1342234
20160120,54800,54900,52500,52800,1215714
20160121,52900,54300,51900,53000,803698
20160122,54700,57000,54600,56500,1836166
20160125,57400,57500,56300,56800,715410
20160126,56300,56600,53900,54800,1273163
20160127,55600,57900,55200,57800,1733436
20160128,57400,58000,56300,57700,988435
20160129,57500,58000,56800,57900,750954
20160201,58000,58000,56400,56900,837096
20160202,56700,57500,56200,56900,471778
20160203,56300,56400,55500,56200,546077
20160204,55900,56500,55300,56500,696357
20160205,56900,57100,56200,56900,500536
20160211,54900,56200,54900,55500,597358
20160212,55500,57200,55000,55800,826587
20160215,57700,58200,56900,57700,1334462
20160216,58700,59800,58600,59500,1495125
20160217,59500,60300,59100,59600,1034187
20160218,60300,60800,59900,60300,847811
20160219,59800,61500,59800,60800,1150233
20160222,62500,63300,62200,62500,1899563
20160223,63100,63200,61600,62600,1146615
20160224,62600,64000,62200,63500,1104095
20160225,63200,64300,62800,63400,697025
20160226,63400,64000,62000,63700,1044749
20160229,64300,65200,63800,64900,1267755
20160302,66100,66100,64300,64800,1023844
20160303,65200,65200,63000,63500,1274639
20160304,63600,63700,61200,62700,1896352
20160307,62700,63900,62500,62800,830377
20160308,63800,64800,63000,63400,1178567
20160309,63700,63800,62200,62500,675112
20160310,63200,63300,62300,62400,752086
20160311,62700,63200,62400,62700,571948
20160314,64000,64100,62400,62700,904996
20160315,62900,63000,60100,60900,1619247
20160316,61000,62300,60200,61900,909767
20160317,62700,63500,62300,62800,1028533
20160318,63100,63900,62900,63100,904363
20160321,63700,64300,62000,62300,890225
20160322,63200,63200,62300,63000,724229
20160323,63400,64400,63100,64000,912654
20160324,63900,64000,62100,62500,749022
20160325,62800,62800,61200,61500,684017
20160328,61500,62000,61000,61800,350264
20160329,62000,62200,61300,61800,515459
20160330,62300,63200,62000,62800,708069
20160331,63000,63000,60600,61600,962220
20160401,61900,61900,60200,60900,1206798
20160404,62000,62800,61100,62800,807071
20160405,62900,63300,62300,62700,500463
20160406,63000,63300,61800,62800,751550
20160407,63300,64700,62100,62600,1236641
20160408,62700,63700,62200,63700,835931
20160411,64500,64700,63500,64300,1012659
20160412,64300,64700,62800,63000,1373137
20160414,63200,64100,63200,63800,1146213
20160415,63900,64000,62800,62900,658721
20160418,62700,64000,62500,63900,696540
20160419,63500,63900,61900,62500,1049789
20160420,62800,62900,61300,61400,835015
20160421,61800,62200,61300,61900,629811
20160422,61600,62300,61400,62000,468610
20160425,61800,62300,61000,61200,550337
20160426,61300,61600,59200,59400,1611007
20160427,59400,59800,57800,58200,1554046
20160428,58600,59200,58000,58200,997708
20160429,58900,59100,57800,58200,1189751
20160502,58200,59500,57400,59000,872549
20160503,59600,59800,58600,59300,617908
20160504,59200,59500,58300,59500,708577
20160509,59000,59100,56000,56100,1740941
20160510,55800,57600,55500,57000,1156886
20160511,57500,57600,54500,55200,2075526
20160512,55000,55300,54100,54300,1520491
20160513,54600,54900,53600,53700,1019051
20160516,53800,55000,53800,54600,590167
20160517,55000,55300,54300,54400,465300
20160518,54400,55200,53700,53900,799045
20160519,54100,54500,53600,54000,531879
20160520,54000,54200,51500,51900,1775509
20160523,52200,53300,52200,52800,739639
20160524,52900,53700,52800,53000,519211
20160525,53600,53700,52600,53000,637123
20160526,53200,54600,53000,53400,638944
20160527,54000,55800,53900,55600,1153816
20160530,56100,56400,55000,55700,767791
20160531,56300,56500,55300,56100,933757
20160601,56100,57000,56000,56100,544499
20160602,55900,56000,54400,54500,647427
20160603,54300,55400,53500,54500,562951
20160607,54600,55200,54100,54300,655930
20160608,54100,54400,53300,54400,887520
20160609,55300,57300,55100,56400,1539831
20160610,56900,57200,56100,56400,502108
20160613,55800,56400,55500,55800,392941
20160614,55700,55800,54300,54600,548243
20160615,54700,55200,53500,54200,589932
20160616,54600,54800,53500,53600,430753
20160617,53800,54500,53400,53900,500452
20160620,54800,56200,54600,56100,691974
20160621,55500,55800,55000,55700,399103
20160622,55600,55600,54500,54900,501106
20160623,54800,55600,54400,55200,436187
20160624,55900,55900,52000,52300,1291330
20160627,50900,52600,50600,52000,832384
20160628,51900,53400,51600,53000,557900
20160629,53500,54200,52800,53700,377468
20160630,54100,54200,53300,53900,441219
20160701,54500,55200,54100,55100,609842
20160704,54700,56300,54300,56300,606923
20160705,56000,56500,55500,55900,457414
20160706,55800,56600,54700,55100,557909
20160707,55500,56900,55000,56400,725132
20160708,56900,57400,56100,56200,642248
20160711,56100,56600,54900,55100,1028224
20160712,55300,56700,54800,56400,842443
20160713,56600,56900,55200,55600,855891
20160714,55800,56500,55200,55900,625935
20160715,56000,56300,55500,55600,509023
20160718,56100,56300,55100,55400,364989
20160719,55500,55600,54500,55100,455834
20160720,54900,55400,54200,54300,397794
20160721,54400,54600,52000,52800,1796452
20160722,53100,53400,52700,53200,712108
20160725,53300,54100,53200,53400,489554
20160726,53200,54500,53100,54400,520865
20160727,54700,56300,54500,56200,969776
20160728,56000,56600,54800,55000,796703
20160729,55100,55500,53400,53500,979250
20160801,53900,54200,53200,53600,511517
20160802,53600,53700,52900,52900,389732
20160803,52700,53400,52700,52700,414150
20160804,53100,53200,52300,52500,660223
20160805,52600,53600,52600,53500,726247
20160808,53700,53900,52500,52700,525468
20160809,53000,53900,52900,53700,666942
20160810,53800,53800,52700,53300,821138
20160811,53100,53100,52500,52500,501118
20160812,52700,53100,52200,52400,631535
20160816,53000,53400,52800,52800,500438
20160817,53200,53500,52800,53400,614904
20160818,53500,53700,52800,53100,427221
20160819,53100,53200,52100,52200,931376
20160822,52300,53300,52300,52400,540501
20160823,52700,52800,51400,51500,737608
20160824,51600,51700,51000,51100,653161
20160825,51400,52300,51400,52100,579633
20160826,52100,52200,51500,52100,354347
20160829,52100,52200,51400,51500,353607
20160830,51600,52400,51600,52200,405074
20160831,52000,53000,51500,51500,682642
20160901,52300,52400,51000,51100,732564
20160902,51500,51800,51300,51500,495103
20160905,51900,53300,51900,53100,925082
20160906,53000,54000,52700,53900,855259
20160907,54200,54500,52800,52900,955324
20160908,53400,53800,51800,51800,1192036
20160909,51900,52000,51200,51500,684075
20160912,51800,52100,51200,51200,875347
20160913,51400,51600,50000,50000,1060793
20160919,49950,50500,49800,50000,638793
20160920,50100,50300,49150,49200,1057822
20160921,49250,50300,49250,50300,831122
20160922,50700,50900,49750,49750,699899
20160923,50200,50400,49900,50100,444660
20160926,50500,50600,49900,49900,388880
20160927,49850,50300,49600,50200,412254
20160928,50100,50200,49000,49000,1095284
20160929,49250,49550,48700,48800,782458
20160930,48800,49100,47850,47900,1014013
20161004,48200,48350,47200,47350,1161282
20161005,46850,48700,46850,48150,1122116
20161006,48000,49050,47900,48600,774820
20161007,49400,49450,47900,48400,810009
20161010,48700,51200,48600,50900,1730902
20161011,51600,53500,51300,53500,2898941
20161012,53700,54200,51500,51600,2135115
20161013,51900,52000,49900,50200,1263334
20161014,50400,51300,50200,50300,681536
20161017,50500,50800,50000,50000,435232
20161018,50100,50400,49400,49900,570624
20161019,50200,50700,49850,49900,455099
20161020,50400,50700,49950,50700,371101
20161021,51000,51000,50300,50300,396235
20161024,50800,51500,50700,51300,469435
20161025,50900,51200,50100,50100,610553
20161026,50000,50300,49650,50300,467423
20161027,50300,50400,49050,49150,945087
20161028,48850,48900,47550,47600,1476994
20161031,47350,48150,47000,47800,746977
20161101,47600,47650,46950,47350,606342
20161102,47150,47900,47100,47400,548417
20161103,47550,48400,47250,47500,716257
20161104,47600,47650,47000,47100,418742
20161107,47600,47750,47150,47350,444815
20161108,47550,47850,47350,47750,455848
20161109,48000,48050,45200,45700,1461344
20161110,46400,47050,46200,46700,896687
20161111,46500,46650,45600,45750,719669
20161114,47000,47350,46200,46400,752247
20161115,46100,47850,46100,47050,725313
20161116,47200,47750,47000,47000,476989
20161117,46650,47300,46650,46850,312645
20161118,46900,47100,46000,46850,514155
20161121,46700,46850,46050,46050,397425
20161122,46250,46500,45750,45900,411221
20161123,45900,46800,45900,46600,611177
20161124,46550,46800,46000,46000,308749
20161125,46100,46250,45700,45800,270431
20161128,45750,45800,45250,45300,526862
20161129,45200,46150,45200,45350,566553
20161130,45400,45650,44900,44900,646673
20161201,44700,46450,44700,46250,667213
20161202,46300,46450,45900,46350,450435
20161205,46300,46350,45600,46000,357553
20161206,46100,47250,46100,47100,644517
20161207,47250,47500,46800,46950,549707
20161208,47500,47800,47250,47500,545953
20161209,47600,48450,47550,47950,743986
20161212,47900,48600,47850,48150,598286
20161213,48000,48900,47750,48850,666506
20161214,49100,49150,48150,48300,609882
20161215,47850,48200,47400,48150,643676
20161216,47850,48050,47600,47850,491284
20161219,47800,48350,47600,47700,390223
20161220,47900,48200,47800,47800,283044
20161221,47700,48400,47700,48200,395898
20161222,48200,49600,48200,49400,864243
20161223,49350,49750,49200,49650,446610
20161226,49800,51000,49350,50900,951361
20161227,50900,51400,50400,50900,731183
20161228,50800,52200,50700,51500,965048
20161229,51400,52000,51200,51600,482241
20170102,51800,52300,51600,51600,431474
20170103,51800,54400,51800,54300,1715000
20170104,54200,54500,53100,53800,1262418
20170105,54000,55700,53400,53600,1428250
20170106,53800,54000,52400,52600,1382362
20170109,52300,53600,51200,53600,1555889
20170110,53100,53200,51800,51800,956045
20170111,51700,52300,51200,52000,979211
20170112,52100,53400,52100,53300,795012
20170113,53100,53500,52500,52900,555164
20170116,52900,53300,51900,52800,681671
20170117,52300,53000,52300,52400,451998
20170118,52800,53900,52500,53700,938989
20170119,53700,54700,53300,54500,1070070
20170120,54400,54500,54000,54100,432160
20170123,54100,54500,53300,53400,345819
20170124,53300,54200,53300,54100,450680
20170125,54300,55400,53500,54200,1121403
20170126,55000,55500,53200,53200,1226161
20170131,53500,55700,53400,55400,1376669
20170201,55800,58000,55800,57900,2286272
20170202,58500,59400,57300,58300,1824780
20170203,58700,59100,57400,58200,780014
20170206,58800,59100,57700,58600,852582
20170207,58900,59300,58200,58800,754879
20170208,59000,60400,58600,60400,1795800
20170209,60400,61900,60100,61500,1352533
20170210,61800,61900,61200,61300,740823
20170213,61600,62000,59600,60700,1012067
20170214,61000,61600,60600,61600,720671
20170215,61700,62900,61700,62200,899514
20170216,62300,62700,61300,62700,727097
20170217,62600,62700,61200,61400,795235
20170220,61100,62100,60700,62000,481297
20170221,62100,62800,61900,62100,443630
20170222,62700,63000,62300,62900,703290
20170223,62900,63300,62200,63100,773393
20170224,63200,63600,62200,62700,825344
20170227,63200,63200,58800,59000,2350933
20170228,58700,60000,58200,59800,1519971
20170302,60700,62200,60600,61600,1329490
20170303,61300,62400,60600,62200,1001078
20170306,61500,62000,59900,60300,959701
20170307,61600,63300,61500,63300,1734620
20170308,63400,65400,63300,64900,1777042
20170309,65500,65800,64100,64800,1196256
20170310,64200,64800,63800,64100,940025
20170313,65000,65700,64500,65300,733138
20170314,66700,67400,66600,67100,1602346
20170315,67300,67900,66800,67800,891284
20170316,68400,68500,67000,68100,916464
20170317,67900,69700,67700,68900,1175426
20170320,68500,68600,66700,67200,1130043
20170321,67900,67900,66500,66900,1356321
20170322,67300,69600,67300,69200,1353787
20170323,70200,72200,70100,72000,2098932
20170324,73000,73900,71600,72200,1365959
20170327,72600,72600,70400,71300,868109
20170328,72000,72100,69800,70700,932883
20170329,70400,71000,69200,70100,1062889
20170330,70100,70200,66500,68100,2225859
20170331,68300,68700,66900,67900,1201094
20170403,68400,69900,68300,68700,964628
20170404,69200,69200,68000,68300,583153
20170405,68300,69000,66500,67200,1116475
20170406,66900,70700,66300,70600,1571616
20170407,71200,72200,69800,70900,1754356
20170410,70700,70900,67900,67900,1306155
20170411,68100,69800,68100,69500,1032197
20170412,70000,70100,68900,69100,555051
20170413,69300,70300,69200,69500,550004
20170414,69000,69000,67800,68300,492819
20170417,68700,70200,68700,69600,558900
20170418,70000,70300,68900,70000,544965
20170419,70700,71500,70100,70700,947412
20170420,71300,71400,70400,71100,718589
20170421,71100,71300,70400,71000,581937
20170424,71400,72200,71300,71700,551940
20170425,72000,72200,71500,72200,545785
20170426,72800,72900,72300,72700,640000
20170427,72700,73400,72000,72300,608575
20170428,72000,72100,68700,69100,2295287
20170502,69600,71000,69200,70400,1301950
20170504,71800,72400,71200,71700,799566
20170508,72900,77000,72900,77000,2624129
20170510,77100,78800,75900,76300,1904728
20170511,77000,79800,76900,79800,1876649
20170512,80200,81300,79300,81200,1589519
20170515,81800,81800,79200,81000,1261164
20170516,81400,82000,78600,79000,1357416
20170517,79500,80900,79400,80000,857014
20170518,78800,79700,78500,79100,716864
20170519,79600,81400,79400,81400,1094715
20170522,82200,82300,81100,81600,585488
20170523,82200,82200,81000,81100,573284
20170524,81200,82400,80900,82300,538991
20170525,82800,82800,81700,82300,513491
20170526,82300,82400,81300,81900,665382
20170529,81700,84300,81700,83500,823722
20170530,83700,84100,82300,83500,525707
20170531,83500,83600,82100,82500,714803
20170601,82700,82900,81300,81300,628909
20170602,82100,86900,82100,86600,1869364
20170605,87700,88900,86900,87300,998730
20170607,86700,87100,84900,85300,1346470
20170608,85800,87800,85000,86800,1330511
20170609,87500,88800,87300,88300,896973
20170612,86800,87000,85200,85600,1341050
20170613,85000,86100,83800,85800,1213895
20170614,86400,88000,85400,85900,987899
20170615,85900,87700,85300,87300,877550
20170616,87200,87500,85800,86100,737508
20170619,86100,86900,84800,86200,662054
20170620,87300,87500,85700,86000,628514
20170621,86000,86300,84100,85900,722785
20170622,85300,86100,81300,81900,2179462
20170623,82500,84100,81800,84100,1151493
20170626,84600,85500,83600,85100,734655
20170627,84300,84800,82200,82300,1431967
20170628,81900,82000,78500,79300,1989102
20170629,80300,81200,79500,79700,1018774
20170630,78500,80700,78100,80200,999093
20170703,80400,82300,80300,80900,928999
20170704,80500,80800,79600,79900,566386
20170705,79900,81300,79400,79900,648725
20170706,80500,80600,76600,77100,1965678
20170707,76400,76400,73800,73900,2330893
20170710,72700,72800,70700,70800,3056226
20170711,71300,72000,70000,71500,1546488
20170712,72000,73000,70800,70800,1208011
20170713,71300,72500,71000,71200,1363044
20170714,71900,72200,69000,69500,1764528
20170717,69900,70400,69700,70100,741053
20170718,70300,70700,69600,70000,660135
20170719,70200,71400,70200,70500,1017542
20170720,70900,71200,69200,69400,956192
20170721,69800,70100,68200,68200,1015026
20170724,68200,68400,66700,67500,1417600
20170725,67500,68200,67300,67500,838858
20170726,67900,68700,67300,67900,1066820
20170727,68200,68300,66300,66500,1371488
20170728,66800,67800,66300,66700,1282188
20170731,67000,67600,66500,67100,659263
20170801,68000,69600,67800,68300,1485811
20170802,69200,69500,67300,68400,838130
20170803,68900,69200,68100,68400,838838
20170804,69000,72100,68800,71800,1976833
20170807,72300,72700,71500,71600,947809
20170808,72100,72200,70300,71600,713434
20170809,70700,71500,70500,71400,690037
20170810,71400,74100,71400,73700,1796419
20170811,72600,74700,71600,73400,1581856
20170814,74200,74700,73000,73700,798565
20170816,74000,74500,73100,74000,769023
20170817,74000,74200,73000,73600,662603
20170818,72600,73300,72000,73000,751321
20170821,72800,75900,72800,75800,1159623
20170822,76000,76400,75300,75700,697166
20170823,76200,78500,76100,77500,1309345
20170824,77800,78000,76600,77400,811372
20170825,77800,77900,76800,77700,442385
20170828,77500,77600,75900,76300,553675
20170829,75500,75500,73400,74400,1540731
20170830,75500,82400,75200,82300,3932544
20170831,82700,82800,80200,81500,1889427
20170901,82900,84300,81000,83600,1944745
20170904,81700,84100,81600,82700,1508080
20170905,83300,87000,83300,86500,2612281
20170906,87000,87400,85300,85300,1564911
20170907,85900,87100,85000,85300,1268664
20170908,85700,85800,82200,82500,1944947
20170911,83300,83600,81500,83100,1501501
20170912,83800,83900,82400,83000,937921
20170913,83800,88500,83700,87400,2808612
20170914,87700,88300,86600,87900,1709823
20170915,87400,91500,87300,89500,2655625
20170918,90800,92300,89800,91000,1506118
20170919,91000,91000,88400,89000,1473897
20170920,89300,89300,86500,86600,1666502
20170921,86600,88400,84700,86400,1397736
20170922,86500,88800,85500,87400,1254640
20170925,86800,88000,83800,84300,1536892
20170926,83500,83700,80700,81800,1607876
20170927,82000,83400,81000,81200,973194
20170928,81300,81400,78900,80100,1379732
20170929,80400,82500,80200,82400,909359
20171010,79700,81500,78900,80800,2417240
20171011,82100,88000,81800,87400,3091409
20171012,87600,91700,87500,87900,2679580
20171013,89300,90500,88000,88500,1148910
20171016,89400,91700,88800,89300,1370439
20171017,88800,90900,87700,89800,1201400
20171018,90500,91700,89700,90400,1235889
20171019,91500,97500,90600,96500,4384919
20171020,96500,96800,94300,95300,1516859
20171023,95600,98500,94800,97200,1696409
20171024,96900,98200,93400,93400,1526327
20171025,94600,95900,92900,93900,1127777
20171026,94200,94900,92500,92700,1028083
20171027,93500,95500,92100,92800,1312328
20171030,93500,95700,92600,94800,1146628
20171031,95300,96100,90800,91000,2091668
20171101,91100,93400,90600,92300,1413470
20171102,92500,94200,90500,91600,1238258
20171103,91800,93000,91000,92000,865372
20171106,91700,94500,91700,93200,1470396
20171107,92900,93500,91000,91300,1081425
20171108,91000,92500,90700,92400,740499
20171109,92800,97000,92700,96000,2106195
20171110,96000,96400,93900,94400,1074369
20171113,94400,95200,92400,93000,877548
20171114,92500,93000,90300,91500,1235545
20171115,92100,92200,90600,91300,850027
20171116,91300,92900,90100,92200,884980
20171117,93100,93800,92200,92600,750975
20171120,93000,93700,92200,92200,617288
20171121,92300,93000,90900,92900,705381
20171122,92500,96800,92500,95900,1671226
20171123,96000,96700,94100,94100,745586
20171124,93600,94400,93000,93400,404062
20171127,93500,94400,92100,92200,663809
20171128,92500,93300,91200,91800,608339
20171129,92500,92800,90600,91400,679015
20171130,91300,92000,89500,90000,898094
20171201,90600,93900,90500,93500,840847
20171204,93600,94400,92500,94400,551331
20171205,93900,94800,93200,94300,458094
20171206,94100,96500,93600,93600,862910
20171207,94500,96500,94000,96200,1287867
20171208,96000,97200,94200,94500,794868
20171211,95900,96800,94800,96700,786713
20171212,96000,98700,96000,98000,1318613
20171213,98000,98300,96900,97900,723184
20171214,97900,104000,97900,101500,2495201
20171215,103000,106000,102500,105500,1496469
20171218,106500,106500,103000,104000,716415
20171219,104500,106000,102500,103500,825856
20171220,104000,104500,101500,103000,587992
20171221,102500,103000,98400,99300,1115976
20171222,100500,101500,99400,100000,591818
20171226,101500,102500,99200,99200,934572
20171227,101500,107000,101000,107000,1187463
20171228,107000,109500,105000,106000,822274
20180102,106500,111000,105500,109500,948226
20180103,109500,110500,107500,109500,627983
20180104,110500,111000,105000,106000,977691
20180105,106000,111500,106000,111000,883832
20180108,113500,114000,103500,105000,2480029
20180109,105000,110000,105000,109000,1387659
20180110,109000,111500,107500,109000,909012
20180111,110000,111000,108500,110500,791790
20180112,110500,111500,107000,109500,823474
20180115,109500,110000,106000,107000,695438
20180116,106500,108500,105000,108000,555065
20180117,108500,113000,108000,110500,815085
20180118,112000,112000,107500,107500,503773
20180119,107000,109500,106500,107500,533503
20180122,108500,109000,106500,109000,469543
20180123,107500,110000,103500,109500,1166939
20180124,107500,108500,102000,102500,1406328
20180125,102500,104500,101000,103500,899675
20180126,104500,105500,102500,103000,777285
20180129,103000,104000,101000,102000,1031365
20180130,101500,103000,100500,101000,735284
20180131,100500,103000,100000,102500,804156
20180201,103000,104000,101000,103500,860002
20180202,103000,103500,99900,101000,975164
20180205,99400,99600,97200,97700,745562
20180206,94900,96700,93400,96100,1094871
20180207,98000,100500,96000,96500,1082264
20180208,97200,99700,97100,99300,813467
20180209,96500,98200,96200,96300,645790
20180212,97300,98300,96400,96700,390757
20180213,97400,101000,96500,99200,782907
20180214,100000,101000,96900,97200,570366
20180219,99400,103000,98900,102500,893618
20180220,102500,104500,101500,104000,632252
20180221,103500,104000,100000,101000,895703
20180222,101500,103000,99200,99800,572286
20180223,100000,102000,99000,102000,502137
20180226,103000,103000,100500,102000,480011
20180227,103000,103500,100500,100500,386397
20180228,100000,102500,99900,99900,508365
20180302,99400,101500,98000,101000,499607
20180305,101500,104500,101500,103500,866063
20180306,105000,106000,102500,106000,813711
20180307,106500,109000,105000,107000,1125599
20180308,108500,109000,105500,107000,911403
20180309,109000,110500,108000,109000,830465
20180312,110500,111000,108500,109500,573289
20180313,110500,114000,109500,113500,1151725
20180314,112500,114000,111000,113000,754011
20180315,113500,113500,109000,111000,753489
20180316,111000,111500,109000,110500,639540
20180319,110500,112500,110000,111000,302806
20180320,110000,111000,109000,110000,488409
20180321,109500,112500,109500,112500,575722
20180322,112500,114500,111000,111500,608489
20180323,108500,110000,106000,106500,696815
20180326,106500,110500,106500,109000,730771
20180327,111500,113000,111000,111500,904837
20180328,111000,111000,108500,109000,590380
20180329,109500,110000,107500,109000,561254
20180330,110500,111000,109500,109500,433535
20180402,110000,112500,110000,110500,340315
20180403,109500,112000,109000,110500,377188
20180404,110500,111000,104500,104500,909945
20180405,106000,107500,104500,105000,644490
20180406,105500,111500,105000,111000,1519548
20180409,111500,112500,108500,109500,727354
20180410,109000,109000,105500,107000,958899
20180411,107500,108000,105500,107000,533827
20180412,106500,108000,105500,106500,861133
20180413,108000,108500,106000,106500,517401
20180416,106500,107000,104000,104500,519056
20180417,105000,107000,104000,105000,473722
20180418,106500,107000,104000,104000,561642
20180419,105000,107000,104500,106000,726517
20180420,105500,111000,105500,109000,1238083
20180423,110500,111000,103500,104500,1135766
20180424,105000,105500,101000,102000,868864
20180425,101500,101500,99100,100000,932572
20180426,101000,103500,99900,101000,835327
20180427,103500,104500,101000,101500,721921
20180430,102500,103500,102000,102000,575630
20180502,102500,103000,100000,101500,767053
20180503,102000,103000,101000,103000,625844
20180504,103000,103000,98700,99000,972728
20180508,100000,101000,94700,94900,1398768
20180509,95100,95800,93500,95300,863912
20180510,95000,97500,94700,95200,751327
20180511,95600,98600,95600,97700,758454
20180514,99500,100500,97200,97500,829383
20180515,97100,97500,95200,96600,814411
20180516,96300,97500,96100,96900,430070
20180517,97200,98900,97000,98000,602962
20180518,98100,98700,97000,98000,473681
20180521,98000,98800,96900,98700,556964
20180523,98200,99300,98100,98700,615723
20180524,98800,100500,97300,98000,652598
20180525,97900,98700,96600,96700,523804
20180528,96500,97600,95300,95500,519213
20180529,96200,96700,95500,96100,403665
20180530,96200,98300,95800,96100,733711
20180531,97600,97600,92000,92600,1461934
20180601,92500,92500,87800,88200,2401034
20180604,88600,89700,88300,89000,795419
20180605,89400,90800,89200,90400,736301
20180607,91000,91800,89600,90600,706966
20180608,90300,91300,89700,89900,488599
20180611,90100,90300,88600,89000,705279
20180612,89200,91400,89200,90000,602030
20180614,91400,94100,91000,93600,1444370
20180615,94500,94500,90800,90900,990542
20180618,91000,92400,88500,89200,767776
20180619,88200,89900,85100,85200,1012856
20180620,85100,87400,85000,86200,645081
20180621,86300,87200,82000,82000,1395643
20180622,81300,83100,81100,82300,751430
20180625,82300,85000,81800,85000,636705
20180626,84300,84700,82500,83900,537279
20180627,84000,85300,83300,83700,507804
20180628,82900,83300,80800,80900,715235
20180629,81200,83100,80800,83000,621098
20180702,83100,83100,79500,79700,682443
20180703,80200,80900,79100,79900,530738
20180704,79500,80300,77400,77700,587475
20180705,77000,78800,76000,77800,706939
20180706,77100,78300,73500,75700,1722781
20180709,75100,78100,75100,77700,799335
20180710,77700,79300,77400,78200,712585
20180711,78400,78400,75800,76600,759985
20180712,76400,76400,75100,75200,946355
20180713,75900,77800,75900,77600,935008
20180716,77600,78200,76400,76400,553500
20180717,76100,79700,75200,78800,1323914
20180718,78600,82200,78600,80700,1191864
20180719,81000,83100,80000,82300,1164716
20180720,82100,83100,81000,81000,829497
20180723,80900,81200,78100,78400,739344
20180724,78200,81700,76800,81000,991504
20180725,80500,82400,79800,80800,772980
20180726,81400,82200,80300,81800,725896
20180727,80300,80400,75800,76000,2544391
20180730,76300,76400,74800,75200,997710
20180731,75400,75600,74800,74800,725430
20180801,75500,76200,75000,75300,761449
20180802,75100,76100,74800,75100,616998
20180803,75400,75700,74400,75200,582491
20180806,75400,75900,74200,74400,685629
20180807,75000,75500,74100,75100,723231
20180808,75400,77300,75400,75900,1286104
20180809,76400,80500,76000,80400,2132947
20180810,80000,80700,78700,79000,961866
20180813,78200,78400,75800,76300,840750
20180814,76100,76200,70900,73600,2397515
20180816,72500,73900,71300,73300,920959
20180817,74100,74100,72400,72400,849229
20180820,72800,73500,71900,72200,670001
20180821,72300,73500,70800,73400,1404794
20180822,73800,75600,73200,73200,1110406
20180823,73600,74600,72700,74600,879090
20180824,74100,75200,73400,74700,815946
20180827,74400,75200,73700,74300,863531
20180828,75100,75800,73600,73700,903687
20180829,74200,77500,73600,77200,1417794
20180830,77300,77400,75800,76400,1006172
20180831,75800,77100,75300,76800,762868
20180903,76800,78800,76600,76700,924434
20180904,77200,79200,77100,78100,922362
20180905,77800,78500,76100,76200,873220
20180906,75900,76200,74000,74400,1144654
20180907,74200,75100,73400,74300,670262
20180910,74200,74300,73000,73100,858482
20180911,73000,74300,72500,72800,712081
20180912,73200,73500,71900,72100,852910
20180913,72400,72800,71100,71500,971252
20180914,72100,72800,71700,72100,809166
20180917,72400,73200,71800,71900,521629
20180918,71200,71500,68400,69000,2606048
20180919,69400,69400,67900,68200,1494446
20180920,68300,70000,68200,69000,1194328
20180921,69600,70100,69100,69500,760994
20180927,69100,70100,68500,69600,897762
20180928,70000,71900,69900,71000,1255496
20181001,71000,71500,70200,71100,558633
20181002,70700,71300,69900,69900,600630
20181004,69700,70200,68400,69000,681480
20181005,68600,71200,68000,70500,952571
